"region","depot","item_no","tms","ams","month","year"
"SW","ONDO","10980611","0.5174","0.2587","11","2022"
"SW","ONDO","10980611","0.144571428571429","0.0722857142857143","12","2022"
"SW","ONDO","10983534","1.218","0.609","1","2022"
"SW","ONDO","10983534","1.22571428571429","0.612857142857143","2","2022"
"SW","ONDO","10983534","1.65806451612903","0.829032258064516","3","2022"
"SW","ONDO","10983534","2.20566666666667","1.10283333333333","4","2022"
"SW","ONDO","10983534","1.94741935483871","0.973709677419355","5","2022"
"SW","ONDO","10983534","0.811666666666667","0.405833333333333","6","2022"
"SW","ONDO","10983534","0.24258064516129","0.121290322580645","7","2022"
"SW","ONDO","10983534","0.0592592592592593","0.0296296296296296","8","2022"
"SW","ONDO","10983534","0.012","0.006","9","2022"
"SW","ONDO","10983534","0.00425806451612903","0.00212903225806452","10","2022"
"SW","ONDO","10983534","0","0","11","2022"
"SW","ONDO","10983534","0.0114285714285714","0.00571428571428572","12","2022"
"SW","ONDO","113441","279.24","139.62","1","2022"
"SW","ONDO","113441","254.291714285714","127.145857142857","2","2022"
"SW","ONDO","113441","336.138322580645","168.069161290323","3","2022"
"SW","ONDO","113441","433.700533333333","216.850266666667","4","2022"
"SW","ONDO","113441","411.278387096774","205.639193548387","5","2022"
"SW","ONDO","113441","249.9142","124.9571","6","2022"
"SW","ONDO","113441","83.6754838709677","41.8377419354839","7","2022"
"SW","ONDO","113441","135.202580645161","67.6012903225806","8","2022"
"SW","ONDO","113441","296.33","148.165","9","2022"
"SW","ONDO","113441","333.167806451613","166.583903225806","10","2022"
"SW","ONDO","113441","238.649066666667","119.324533333333","11","2022"
"SW","ONDO","113441","193.182","96.591","12","2022"
"SW","ONDO","BHF20HLK","1241.8916","620.9458","1","2022"
"SW","ONDO","BHF20HLK","1405.90778571429","702.953892857143","2","2022"
"SW","ONDO","BHF20HLK","1293.11877419355","646.559387096774","3","2022"
"SW","ONDO","BHF20HLK","1062.26753333333","531.133766666667","4","2022"
"SW","ONDO","BHF20HLK","756.738580645161","378.369290322581","5","2022"
"SW","ONDO","BHF20HLK","808.1174","404.0587","6","2022"
"SW","ONDO","BHF20HLK","932.961612903226","466.480806451613","7","2022"
"SW","ONDO","BHF20HLK","898.219870967742","449.109935483871","8","2022"
"SW","ONDO","BHF20HLK","706.294466666667","353.147233333333","9","2022"
"SW","ONDO","BHF20HLK","610.823612903226","305.411806451613","10","2022"
"SW","ONDO","BHF20HLK","736.509133333333","368.254566666667","11","2022"
"SW","ONDO","BHF20HLK","727.399904761905","363.699952380952","12","2022"
"SW","ONDO","D108881","0","0","7","2022"
"SW","ONDO","D108881","0.419354838709677","0.209677419354839","8","2022"
"SW","ONDO","D108881","1","0.5","9","2022"
"SW","ONDO","D108881","0.516129032258065","0.258064516129032","10","2022"
"SW","ONDO","D108881","0.00733333333333333","0.00366666666666667","11","2022"
"SW","ONDO","D108881","0.0738095238095238","0.0369047619047619","12","2022"
"SW","ONDO","HIT20NG","40.1434","20.0717","1","2022"
"SW","ONDO","HIT20NG","47.2925","23.64625","2","2022"
"SW","ONDO","HIT20NG","42.4963870967742","21.2481935483871","3","2022"
"SW","ONDO","HIT20NG","25.7374","12.8687","4","2022"
"SW","ONDO","HIT20NG","32.0302580645161","16.0151290322581","5","2022"
"SW","ONDO","HIT20NG","40.5666666666667","20.2833333333333","6","2022"
"SW","ONDO","HIT20NG","42.5757419354839","21.2878709677419","7","2022"
"SW","ONDO","HIT20NG","58.1772258064516","29.0886129032258","8","2022"
"SW","ONDO","HIT20NG","70.3634666666667","35.1817333333333","9","2022"
"SW","ONDO","HIT20NG","64.7278709677419","32.363935483871","10","2022"
"SW","ONDO","HIT20NG","40.1859333333333","20.0929666666667","11","2022"
"SW","ONDO","HIT20NG","47.6091428571429","23.8045714285714","12","2022"
"SW","ONDO","PMF20HLK","25.698","12.849","1","2022"
"SW","ONDO","PMF20HLK","28.7303571428571","14.3651785714286","2","2022"
"SW","ONDO","PMF20HLK","38.4970322580645","19.2485161290323","3","2022"
"SW","ONDO","PMF20HLK","50.6153333333333","25.3076666666667","4","2022"
"SW","ONDO","PMF20HLK","54.565935483871","27.2829677419355","5","2022"
"SW","ONDO","PMF20HLK","38.4683333333333","19.2341666666667","6","2022"
"SW","ONDO","PMF20HLK","26.8421935483871","13.4210967741936","7","2022"
"SW","ONDO","PMF20HLK","27.2147741935484","13.6073870967742","8","2022"
"SW","ONDO","PMF20HLK","38.5390666666667","19.2695333333333","9","2022"
"SW","ONDO","PMF20HLK","46.5818064516129","23.2909032258064","10","2022"
"SW","ONDO","PMF20HLK","50.9738","25.4869","11","2022"
"SW","ONDO","PMF20HLK","67.3628571428571","33.6814285714286","12","2022"
"SW","ONDO","PMM20HLK","11.664","5.832","1","2022"
"SW","ONDO","PMM20HLK","11.9187857142857","5.95939285714286","2","2022"
"SW","ONDO","PMM20HLK","7.18329032258065","3.59164516129032","3","2022"
"SW","ONDO","PMM20HLK","21.0736666666667","10.5368333333333","4","2022"
"SW","ONDO","PMM20HLK","32.9452258064516","16.4726129032258","5","2022"
"SW","ONDO","PMM20HLK","17.6304","8.8152","6","2022"
"SW","ONDO","PMM20HLK","20.1151612903226","10.0575806451613","7","2022"
"SW","ONDO","PMM20HLK","19.8683870967742","9.9341935483871","8","2022"
"SW","ONDO","PMM20HLK","2.81633333333333","1.40816666666667","9","2022"
"SW","ONDO","PMM20HLK","1.61245161290323","0.806225806451613","10","2022"
"SW","ONDO","PMM20HLK","15.5990666666667","7.79953333333333","11","2022"
"SW","ONDO","PMM20HLK","47.2680952380952","23.6340476190476","12","2022"
"SW","ONDO","RKF20HLK","1063.807","531.9035","1","2022"
"SW","ONDO","RKF20HLK","896.5405","448.27025","2","2022"
"SW","ONDO","RKF20HLK","749.652322580645","374.826161290323","3","2022"
"SW","ONDO","RKF20HLK","1188.2756","594.1378","4","2022"
"SW","ONDO","RKF20HLK","1421.93851612903","710.969258064516","5","2022"
"SW","ONDO","RKF20HLK","1558.0276","779.0138","6","2022"
"SW","ONDO","RKF20HLK","1652.026","826.013","7","2022"
"SW","ONDO","RKF20HLK","1383.11670967742","691.55835483871","8","2022"
"SW","ONDO","RKF20HLK","1479.02153333333","739.510766666667","9","2022"
"SW","ONDO","RKF20HLK","1635.99883870968","817.999419354839","10","2022"
"SW","ONDO","RKF20HLK","1219.94753333333","609.973766666667","11","2022"
"SW","ONDO","RKF20HLK","1051.20876190476","525.604380952381","12","2022"
"SW","ONDO","RSF20HLK","23.354","11.677","1","2022"
"SW","ONDO","RSF20HLK","22.5060714285714","11.2530357142857","2","2022"
"SW","ONDO","RSF20HLK","22.2461935483871","11.1230967741935","3","2022"
"SW","ONDO","RSF20HLK","22.7687333333333","11.3843666666667","4","2022"
"SW","ONDO","RSF20HLK","20.0830322580645","10.0415161290323","5","2022"
"SW","ONDO","RSF20HLK","20.2307333333333","10.1153666666667","6","2022"
"SW","ONDO","RSF20HLK","14.5870967741935","7.29354838709677","7","2022"
"SW","ONDO","RSF20HLK","9.79561290322581","4.8978064516129","8","2022"
"SW","ONDO","RSF20HLK","10.4922666666667","5.24613333333333","9","2022"
"SW","ONDO","RSF20HLK","7.13858064516129","3.56929032258064","10","2022"
"SW","ONDO","RSF20HLK","7.26966666666667","3.63483333333333","11","2022"
"SW","ONDO","RSF20HLK","11.0038095238095","5.50190476190476","12","2022"
"SW","ONDO","TB00004","0","0","1","2022"
"SW","ONDO","TB00004","-0.00428571428571429","-0.00214285714285714","2","2022"
"SW","ONDO","TB00004","0","0","3","2022"
"SW","ONDO","TB00004","0","0","4","2022"
"SW","ONDO","TB00004","0","0","5","2022"
"SW","ONDO","TB00004","0","0","6","2022"
"SW","ONDO","TB00004","0","0","7","2022"
"SW","ONDO","TB00004","0","0","8","2022"
"SW","ONDO","TB00004","0","0","9","2022"
"SW","ONDO","TB00004","0","0","10","2022"
"SW","ONDO","TB00004","0","0","11","2022"
"SW","ONDO","TB00004","0","0","12","2022"
"SW","OSHOGBO","10040447","1.0362","0.5181","1","2022"
"SW","OSHOGBO","10040447","12.3618571428571","6.18092857142857","2","2022"
"SW","OSHOGBO","10040447","13.1881935483871","6.59409677419355","3","2022"
"SW","OSHOGBO","10040447","2.43133333333333","1.21566666666667","4","2022"
"SW","OSHOGBO","10040447","1.76554838709677","0.882774193548387","5","2022"
"SW","OSHOGBO","10040447","0.295266666666667","0.147633333333333","6","2022"
"SW","OSHOGBO","10040447","0.341225806451613","0.170612903225806","7","2022"
"SW","OSHOGBO","10040447","0.172222222222222","0.0861111111111111","8","2022"
"SW","OSHOGBO","10040447","-0.0314666666666666","-0.0157333333333333","9","2022"
"SW","OSHOGBO","10040447","0.326387096774194","0.163193548387097","10","2022"
"SW","OSHOGBO","10040447","0.447866666666667","0.223933333333333","11","2022"
"SW","OSHOGBO","10040447","0.522952380952381","0.261476190476191","12","2022"
"SW","OSHOGBO","10047371","0","0","1","2022"
"SW","OSHOGBO","10047371","0","0","2","2022"
"SW","OSHOGBO","10047371","0","0","3","2022"
"SW","OSHOGBO","10047371","0","0","4","2022"
"SW","OSHOGBO","10047371","0","0","5","2022"
"SW","OSHOGBO","10047371","0","0","6","2022"
"SW","OSHOGBO","10047371","0","0","7","2022"
"SW","OSHOGBO","10047371","0","0","8","2022"
"SW","OSHOGBO","10047371","0","0","9","2022"
"SW","OSHOGBO","10047371","0","0","10","2022"
"SW","OSHOGBO","10047371","0","0","11","2022"
"SW","OSHOGBO","10047371","0","0","12","2022"
"SW","OSHOGBO","10056877","8.515","4.2575","1","2022"
"SW","OSHOGBO","10056877","8.5105","4.25525","2","2022"
"SW","OSHOGBO","10056877","9.07154838709677","4.53577419354839","3","2022"
"SW","OSHOGBO","10056877","7.45973333333333","3.72986666666667","4","2022"
"SW","OSHOGBO","10056877","5.05993548387097","2.52996774193548","5","2022"
"SW","OSHOGBO","10056877","5.8318","2.9159","6","2022"
"SW","OSHOGBO","10056877","11.1476129032258","5.5738064516129","7","2022"
"SW","OSHOGBO","10056877","11.4173548387097","5.70867741935484","8","2022"
"SW","OSHOGBO","10056877","9.55173333333333","4.77586666666667","9","2022"
"SW","OSHOGBO","10056877","15.5688387096774","7.78441935483871","10","2022"
"SW","OSHOGBO","10056877","31.6182666666667","15.8091333333333","11","2022"
"SW","OSHOGBO","10056877","27.6521904761905","13.8260952380952","12","2022"
"SW","OSHOGBO","10063228","0","0","1","2022"
"SW","OSHOGBO","10063228","0","0","2","2022"
"SW","OSHOGBO","10063228","0","0","3","2022"
"SW","OSHOGBO","10063228","0","0","4","2022"
"SW","OSHOGBO","10063228","0","0","5","2022"
"SW","OSHOGBO","10063228","0","0","6","2022"
"SW","OSHOGBO","10063228","0","0","7","2022"
"SW","OSHOGBO","10063228","0","0","8","2022"
"SW","OSHOGBO","10063228","0","0","9","2022"
"SW","OSHOGBO","10063228","0","0","10","2022"
"SW","OSHOGBO","10063228","0","0","11","2022"
"SW","OSHOGBO","10063228","0","0","12","2022"
"SW","OSHOGBO","10080907","60.962","30.481","1","2022"
"SW","OSHOGBO","10080907","49.6313571428571","24.8156785714286","2","2022"
"SW","OSHOGBO","10080907","32.1844516129032","16.0922258064516","3","2022"
"SW","OSHOGBO","10080907","149.1526","74.5763","4","2022"
"SW","OSHOGBO","10080907","139.225290322581","69.6126451612903","5","2022"
"SW","OSHOGBO","10080907","26.8896","13.4448","6","2022"
"SW","OSHOGBO","10080907","43.7389677419355","21.8694838709677","7","2022"
"SW","OSHOGBO","10080907","44.4423870967742","22.2211935483871","8","2022"
"SW","OSHOGBO","10080907","34.2292","17.1146","9","2022"
"SW","OSHOGBO","10080907","44.0516129032258","22.0258064516129","10","2022"
"SW","OSHOGBO","10080907","59.8234","29.9117","11","2022"
"SW","OSHOGBO","10080907","51.7045714285714","25.8522857142857","12","2022"
"SW","OSHOGBO","10090361","0","0","1","2022"
"SW","OSHOGBO","10090361","0","0","2","2022"
"SW","OSHOGBO","10090361","0","0","3","2022"
"SW","OSHOGBO","10090361","0","0","4","2022"
"SW","OSHOGBO","10090361","0","0","5","2022"
"SW","OSHOGBO","10090361","0","0","6","2022"
"SW","OSHOGBO","10090361","0","0","7","2022"
"SW","OSHOGBO","10090361","0","0","8","2022"
"SW","OSHOGBO","10090361","0","0","9","2022"
"SW","OSHOGBO","10090361","0","0","10","2022"
"SW","OSHOGBO","10090361","0","0","11","2022"
"SW","OSHOGBO","10090361","0","0","12","2022"
"SW","OSHOGBO","10097797","0","0","1","2022"
"SW","OSHOGBO","10097797","0","0","2","2022"
"SW","OSHOGBO","10097797","0","0","3","2022"
"SW","OSHOGBO","10097797","0","0","4","2022"
"SW","OSHOGBO","10097797","0","0","5","2022"
"SW","OSHOGBO","10097797","0","0","6","2022"
"SW","OSHOGBO","10097797","0","0","7","2022"
"SW","OSHOGBO","10097797","0","0","8","2022"
"SW","OSHOGBO","10097797","0","0","9","2022"
"SW","OSHOGBO","10097797","0","0","10","2022"
"SW","OSHOGBO","10097797","0","0","11","2022"
"SW","OSHOGBO","10097797","0","0","12","2022"
"SW","OSHOGBO","10098890","0","0","1","2022"
"SW","OSHOGBO","10098890","0","0","2","2022"
"SW","OSHOGBO","10098890","0","0","3","2022"
"SW","OSHOGBO","10098890","0","0","4","2022"
"SW","OSHOGBO","10098890","0","0","5","2022"
"SW","OSHOGBO","10098890","0","0","6","2022"
"SW","OSHOGBO","10098890","0","0","7","2022"
"SW","OSHOGBO","10098890","0","0","8","2022"
"SW","OSHOGBO","10098890","0","0","9","2022"
"SW","OSHOGBO","10098890","0","0","10","2022"
"SW","OSHOGBO","10098890","0","0","11","2022"
"SW","OSHOGBO","10098890","0","0","12","2022"
"SW","OSHOGBO","108880","24.6072","12.3036","1","2022"
"SW","OSHOGBO","108880","23.1210714285714","11.5605357142857","2","2022"
"SW","OSHOGBO","108880","15.7203225806452","7.86016129032258","3","2022"
"SW","OSHOGBO","108880","25.6026666666667","12.8013333333333","4","2022"
"SW","OSHOGBO","108880","23.4448387096774","11.7224193548387","5","2022"
"SW","OSHOGBO","108880","16.1776666666667","8.08883333333333","6","2022"
"SW","OSHOGBO","108880","23.1622580645161","11.5811290322581","7","2022"
"SW","OSHOGBO","108880","17.3569032258065","8.67845161290323","8","2022"
"SW","OSHOGBO","108880","17.5798","8.7899","9","2022"
"SW","OSHOGBO","108880","20.5510967741935","10.2755483870968","10","2022"
"SW","OSHOGBO","108880","17.5014666666667","8.75073333333333","11","2022"
"SW","OSHOGBO","108880","17.2170476190476","8.60852380952381","12","2022"
"SW","OSHOGBO","10980611","0","0","1","2022"
"SW","OSHOGBO","10980611","0","0","2","2022"
"SW","OSHOGBO","10980611","0.138709677419355","0.0693548387096774","3","2022"
"SW","OSHOGBO","10980611","0.357066666666667","0.178533333333333","4","2022"
"SW","OSHOGBO","10980611","0.440064516129032","0.220032258064516","5","2022"
"SW","OSHOGBO","10980611","0.399466666666667","0.199733333333333","6","2022"
"SW","OSHOGBO","10980611","0.330967741935484","0.165483870967742","7","2022"
"SW","OSHOGBO","10980611","0.232814814814815","0.116407407407407","8","2022"
"SW","OSHOGBO","10980611","0.0561333333333333","0.0280666666666667","9","2022"
"SW","OSHOGBO","10980611","0","0","10","2022"
"SW","OSHOGBO","10980611","0","0","11","2022"
"SW","OSHOGBO","10980611","0","0","12","2022"
"SW","OSHOGBO","10983534","0.105","0.0525","1","2022"
"SW","OSHOGBO","10983534","0.255571428571429","0.127785714285714","2","2022"
"SW","OSHOGBO","10983534","0.375483870967742","0.187741935483871","3","2022"
"SW","OSHOGBO","10983534","0.289533333333333","0.144766666666667","4","2022"
"SW","OSHOGBO","10983534","0.278903225806452","0.139451612903226","5","2022"
"SW","OSHOGBO","10983534","0.402","0.201","6","2022"
"SW","OSHOGBO","10983534","0.340967741935484","0.170483870967742","7","2022"
"SW","OSHOGBO","10983534","0.0955555555555556","0.0477777777777778","8","2022"
"SW","OSHOGBO","10983534","0.0136666666666667","0.00683333333333333","9","2022"
"SW","OSHOGBO","10983534","0","0","10","2022"
"SW","OSHOGBO","10983534","0","0","11","2022"
"SW","OSHOGBO","10983534","0.00285714285714286","0.00142857142857143","12","2022"
"SW","OSHOGBO","113441","22.8994","11.4497","1","2022"
"SW","OSHOGBO","113441","22.69","11.345","2","2022"
"SW","OSHOGBO","113441","31.288064516129","15.6440322580645","3","2022"
"SW","OSHOGBO","113441","75.1197333333333","37.5598666666667","4","2022"
"SW","OSHOGBO","113441","61.306","30.653","5","2022"
"SW","OSHOGBO","113441","15.2900666666667","7.64503333333333","6","2022"
"SW","OSHOGBO","113441","39.4643225806452","19.7321612903226","7","2022"
"SW","OSHOGBO","113441","44.8567741935484","22.4283870967742","8","2022"
"SW","OSHOGBO","113441","32.9232666666667","16.4616333333333","9","2022"
"SW","OSHOGBO","113441","27.7302580645161","13.8651290322581","10","2022"
"SW","OSHOGBO","113441","12.2281333333333","6.11406666666667","11","2022"
"SW","OSHOGBO","113441","13.7387619047619","6.86938095238095","12","2022"
"SW","OSHOGBO","BHF20HLK","266.6244","133.3122","1","2022"
"SW","OSHOGBO","BHF20HLK","375.484571428571","187.742285714286","2","2022"
"SW","OSHOGBO","BHF20HLK","278.957419354839","139.478709677419","3","2022"
"SW","OSHOGBO","BHF20HLK","175.2996","87.6498","4","2022"
"SW","OSHOGBO","BHF20HLK","136.017677419355","68.0088387096774","5","2022"
"SW","OSHOGBO","BHF20HLK","119.337933333333","59.6689666666667","6","2022"
"SW","OSHOGBO","BHF20HLK","175.023935483871","87.5119677419355","7","2022"
"SW","OSHOGBO","BHF20HLK","186.756193548387","93.3780967741935","8","2022"
"SW","OSHOGBO","BHF20HLK","136.223333333333","68.1116666666667","9","2022"
"SW","OSHOGBO","BHF20HLK","112.724838709677","56.3624193548387","10","2022"
"SW","OSHOGBO","BHF20HLK","233.097","116.5485","11","2022"
"SW","OSHOGBO","BHF20HLK","234.64380952381","117.321904761905","12","2022"
"SW","OSHOGBO","D108881","0.8028","0.4014","1","2022"
"SW","OSHOGBO","D108881","0.8115","0.40575","2","2022"
"SW","OSHOGBO","D108881","1.50870967741935","0.754354838709677","3","2022"
"SW","OSHOGBO","D108881","1.7374","0.8687","4","2022"
"SW","OSHOGBO","D108881","1.46032258064516","0.730161290322581","5","2022"
"SW","OSHOGBO","D108881","2.3698","1.1849","6","2022"
"SW","OSHOGBO","D108881","4.03006451612903","2.01503225806452","7","2022"
"SW","OSHOGBO","D108881","3.12638709677419","1.5631935483871","8","2022"
"SW","OSHOGBO","D108881","1.12573333333333","0.562866666666667","9","2022"
"SW","OSHOGBO","D108881","1.44754838709677","0.723774193548387","10","2022"
"SW","OSHOGBO","D108881","1.91273333333333","0.956366666666667","11","2022"
"SW","OSHOGBO","D108881","1.33361904761905","0.666809523809524","12","2022"
"SW","OSHOGBO","HIT20NG","2.8182","1.4091","1","2022"
"SW","OSHOGBO","HIT20NG","3.08007142857143","1.54003571428571","2","2022"
"SW","OSHOGBO","HIT20NG","4.75335483870968","2.37667741935484","3","2022"
"SW","OSHOGBO","HIT20NG","5.28026666666667","2.64013333333333","4","2022"
"SW","OSHOGBO","HIT20NG","2.98083870967742","1.49041935483871","5","2022"
"SW","OSHOGBO","HIT20NG","2.899","1.4495","6","2022"
"SW","OSHOGBO","HIT20NG","4.1638064516129","2.08190322580645","7","2022"
"SW","OSHOGBO","HIT20NG","2.88253333333333","1.44126666666667","8","2022"
"SW","OSHOGBO","HIT20NG","1.88346666666667","0.941733333333333","9","2022"
"SW","OSHOGBO","HIT20NG","2.23683870967742","1.11841935483871","10","2022"
"SW","OSHOGBO","HIT20NG","2.8694","1.4347","11","2022"
"SW","OSHOGBO","HIT20NG","2.93104761904762","1.46552380952381","12","2022"
"SW","OSHOGBO","PMF20HLK","56.2384","28.1192","1","2022"
"SW","OSHOGBO","PMF20HLK","96.2223571428571","48.1111785714286","2","2022"
"SW","OSHOGBO","PMF20HLK","79.8249677419355","39.9124838709677","3","2022"
"SW","OSHOGBO","PMF20HLK","74.9508","37.4754","4","2022"
"SW","OSHOGBO","PMF20HLK","64.6118064516129","32.3059032258065","5","2022"
"SW","OSHOGBO","PMF20HLK","29.8690666666667","14.9345333333333","6","2022"
"SW","OSHOGBO","PMF20HLK","50.3517419354839","25.1758709677419","7","2022"
"SW","OSHOGBO","PMF20HLK","98.7067096774194","49.3533548387097","8","2022"
"SW","OSHOGBO","PMF20HLK","138.5038","69.2519","9","2022"
"SW","OSHOGBO","PMF20HLK","109.233870967742","54.616935483871","10","2022"
"SW","OSHOGBO","PMF20HLK","101.142666666667","50.5713333333333","11","2022"
"SW","OSHOGBO","PMF20HLK","114.64","57.32","12","2022"
"SW","OSHOGBO","PMM20HLK","11.5632","5.7816","1","2022"
"SW","OSHOGBO","PMM20HLK","10.0226428571429","5.01132142857143","2","2022"
"SW","OSHOGBO","PMM20HLK","65.5021935483871","32.7510967741935","3","2022"
"SW","OSHOGBO","PMM20HLK","73.6979333333333","36.8489666666667","4","2022"
"SW","OSHOGBO","PMM20HLK","14.6515483870968","7.32577419354839","5","2022"
"SW","OSHOGBO","PMM20HLK","7.9332","3.9666","6","2022"
"SW","OSHOGBO","PMM20HLK","14.9772903225806","7.48864516129032","7","2022"
"SW","OSHOGBO","PMM20HLK","17.5907741935484","8.79538709677419","8","2022"
"SW","OSHOGBO","PMM20HLK","10.0151333333333","5.00756666666667","9","2022"
"SW","OSHOGBO","PMM20HLK","9.98696774193548","4.99348387096774","10","2022"
"SW","OSHOGBO","PMM20HLK","31.1593333333333","15.5796666666667","11","2022"
"SW","OSHOGBO","PMM20HLK","49.002380952381","24.5011904761905","12","2022"
"SW","OSHOGBO","RKF20HLK","754.474","377.237","1","2022"
"SW","OSHOGBO","RKF20HLK","590.063357142857","295.031678571429","2","2022"
"SW","OSHOGBO","RKF20HLK","393.910709677419","196.95535483871","3","2022"
"SW","OSHOGBO","RKF20HLK","523.290466666667","261.645233333333","4","2022"
"SW","OSHOGBO","RKF20HLK","500.365548387097","250.182774193548","5","2022"
"SW","OSHOGBO","RKF20HLK","498.3664","249.1832","6","2022"
"SW","OSHOGBO","RKF20HLK","621.178709677419","310.58935483871","7","2022"
"SW","OSHOGBO","RKF20HLK","590.545612903226","295.272806451613","8","2022"
"SW","OSHOGBO","RKF20HLK","672.946733333333","336.473366666667","9","2022"
"SW","OSHOGBO","RKF20HLK","861.521870967742","430.760935483871","10","2022"
"SW","OSHOGBO","RKF20HLK","703.1684","351.5842","11","2022"
"SW","OSHOGBO","RKF20HLK","489.820857142857","244.910428571429","12","2022"
"SW","OSHOGBO","RSF20HLK","7.543","3.7715","1","2022"
"SW","OSHOGBO","RSF20HLK","14.9798571428571","7.48992857142857","2","2022"
"SW","OSHOGBO","RSF20HLK","10.8293548387097","5.41467741935484","3","2022"
"SW","OSHOGBO","RSF20HLK","8.82966666666667","4.41483333333333","4","2022"
"SW","OSHOGBO","RSF20HLK","7.66083870967742","3.83041935483871","5","2022"
"SW","OSHOGBO","RSF20HLK","0.596333333333333","0.298166666666667","6","2022"
"SW","OSHOGBO","RSF20HLK","12.2243225806452","6.11216129032258","7","2022"
"SW","OSHOGBO","RSF20HLK","13.4679333333333","6.73396666666667","8","2022"
"SW","OSHOGBO","RSF20HLK","3.238","1.619","9","2022"
"SW","OSHOGBO","RSF20HLK","3.49129032258065","1.74564516129032","10","2022"
"SW","OSHOGBO","RSF20HLK","20.382","10.191","11","2022"
"SW","OSHOGBO","RSF20HLK","23.0709523809524","11.5354761904762","12","2022"
"SW","SHAGAMU","10040447","20.342","10.171","1","2022"
"SW","SHAGAMU","10040447","20.1404285714286","10.0702142857143","2","2022"
"SW","SHAGAMU","10040447","16.1927741935484","8.09638709677419","3","2022"
"SW","SHAGAMU","10040447","18.0188","9.0094","4","2022"
"SW","SHAGAMU","10040447","17.8917419354839","8.94587096774194","5","2022"
"SW","SHAGAMU","10040447","7.5346","3.7673","6","2022"
"SW","SHAGAMU","10040447","4.37793548387097","2.18896774193548","7","2022"
"SW","SHAGAMU","10040447","6.58696774193549","3.29348387096774","8","2022"
"SW","SHAGAMU","10040447","8.9738","4.4869","9","2022"
"SW","SHAGAMU","10040447","5.06264516129032","2.53132258064516","10","2022"
"SW","SHAGAMU","10040447","12.3052666666667","6.15263333333334","11","2022"
"SW","SHAGAMU","10040447","13.7358095238095","6.86790476190476","12","2022"
"SW","SHAGAMU","10047371","0.00777777777777778","0.00388888888888889","2","2022"
"SW","SHAGAMU","10047371","0","0","3","2022"
"SW","SHAGAMU","10047371","0","0","4","2022"
"SW","SHAGAMU","10047371","0","0","5","2022"
"SW","SHAGAMU","10047371","0","0","6","2022"
"SW","SHAGAMU","10047371","0","0","7","2022"
"SW","SHAGAMU","10047371","0","0","8","2022"
"SW","SHAGAMU","10047371","0","0","9","2022"
"SW","SHAGAMU","10047371","0","0","10","2022"
"SW","SHAGAMU","10047371","0","0","11","2022"
"SW","SHAGAMU","10047371","0","0","12","2022"
"SW","SHAGAMU","10056877","19.268","9.634","1","2022"
"SW","SHAGAMU","10056877","11.7610714285714","5.88053571428571","2","2022"
"SW","SHAGAMU","10056877","11.5016774193548","5.75083870967742","3","2022"
"SW","SHAGAMU","10056877","15.2687333333333","7.63436666666667","4","2022"
"SW","SHAGAMU","10056877","11.4890322580645","5.74451612903226","5","2022"
"SW","SHAGAMU","10056877","7.62113333333333","3.81056666666667","6","2022"
"SW","SHAGAMU","10056877","6.01393548387097","3.00696774193548","7","2022"
"SW","SHAGAMU","10056877","11.0162580645161","5.50812903225806","8","2022"
"SW","SHAGAMU","10056877","16.0202666666667","8.01013333333333","9","2022"
"SW","SHAGAMU","10056877","13.5935483870968","6.79677419354839","10","2022"
"SW","SHAGAMU","10056877","12.6968","6.3484","11","2022"
"SW","SHAGAMU","10056877","23.2373333333333","11.6186666666667","12","2022"
"SW","SHAGAMU","10063228","0","0","1","2022"
"SW","SHAGAMU","10063228","0","0","2","2022"
"SW","SHAGAMU","10063228","0","0","3","2022"
"SW","SHAGAMU","10063228","0","0","4","2022"
"SW","SHAGAMU","10063228","0","0","5","2022"
"SW","SHAGAMU","10063228","0","0","6","2022"
"SW","SHAGAMU","10063228","0","0","7","2022"
"SW","SHAGAMU","10063228","0","0","8","2022"
"SW","SHAGAMU","10063228","0","0","9","2022"
"SW","SHAGAMU","10063228","0","0","10","2022"
"SW","SHAGAMU","10063228","0","0","11","2022"
"SW","SHAGAMU","10063228","0","0","12","2022"
"SW","SHAGAMU","10080907","139.1166","69.5583","1","2022"
"SW","SHAGAMU","10080907","119.959642857143","59.9798214285714","2","2022"
"SW","SHAGAMU","10080907","84.4250967741936","42.2125483870968","3","2022"
"SW","SHAGAMU","10080907","101.9218","50.9609","4","2022"
"SW","SHAGAMU","10080907","105.625741935484","52.8128709677419","5","2022"
"SW","SHAGAMU","10080907","101.942733333333","50.9713666666667","6","2022"
"SW","SHAGAMU","10080907","94.7163870967742","47.3581935483871","7","2022"
"SW","SHAGAMU","10080907","103.698774193548","51.8493870967742","8","2022"
"SW","SHAGAMU","10080907","113.318333333333","56.6591666666667","9","2022"
"SW","SHAGAMU","10080907","103.723096774194","51.8615483870968","10","2022"
"SW","SHAGAMU","10080907","89.2684","44.6342","11","2022"
"SW","SHAGAMU","10080907","84.1915238095238","42.0957619047619","12","2022"
"SW","SHAGAMU","10081184","0.00333333333333333","0.00166666666666667","2","2022"
"SW","SHAGAMU","10081184","0","0","3","2022"
"SW","SHAGAMU","10081184","0","0","4","2022"
"SW","SHAGAMU","10081184","0","0","5","2022"
"SW","SHAGAMU","10081184","0","0","6","2022"
"SW","SHAGAMU","10081184","0","0","7","2022"
"SW","SHAGAMU","10081184","0","0","8","2022"
"SW","SHAGAMU","10081184","0","0","9","2022"
